"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"853","10/30/2019",29,"Cranberry","Ozone","Avery",36.1058,-82.0454
"854","10/31/2019",28,"Cranberry","Ozone","Avery",36.1058,-82.0454
"855","11/01/2019",28,"Cranberry","Ozone","Avery",36.1058,-82.0454
"856","11/02/2019",35,"Cranberry","Ozone","Avery",36.1058,-82.0454
"857","11/03/2019",33,"Cranberry","Ozone","Avery",36.1058,-82.0454
"858","11/04/2019",40,"Cranberry","Ozone","Avery",36.1058,-82.0454
"859","11/05/2019",41,"Cranberry","Ozone","Avery",36.1058,-82.0454
"860","11/06/2019",40,"Cranberry","Ozone","Avery",36.1058,-82.0454
"861","11/07/2019",38,"Cranberry","Ozone","Avery",36.1058,-82.0454
"862","11/08/2019",34,"Cranberry","Ozone","Avery",36.1058,-82.0454
"863","11/09/2019",39,"Cranberry","Ozone","Avery",36.1058,-82.0454
"864","11/10/2019",40,"Cranberry","Ozone","Avery",36.1058,-82.0454
"865","11/11/2019",41,"Cranberry","Ozone","Avery",36.1058,-82.0454
"866","11/12/2019",38,"Cranberry","Ozone","Avery",36.1058,-82.0454
"867","11/13/2019",42,"Cranberry","Ozone","Avery",36.1058,-82.0454
"868","11/14/2019",39,"Cranberry","Ozone","Avery",36.1058,-82.0454
"869","11/15/2019",41,"Cranberry","Ozone","Avery",36.1058,-82.0454
"870","11/16/2019",44,"Cranberry","Ozone","Avery",36.1058,-82.0454
"871","11/17/2019",36,"Cranberry","Ozone","Avery",36.1058,-82.0454
"872","11/18/2019",41,"Cranberry","Ozone","Avery",36.1058,-82.0454
"873","11/19/2019",37,"Cranberry","Ozone","Avery",36.1058,-82.0454
"874","11/20/2019",30,"Cranberry","Ozone","Avery",36.1058,-82.0454
"875","11/21/2019",40,"Cranberry","Ozone","Avery",36.1058,-82.0454
"876","11/22/2019",43,"Cranberry","Ozone","Avery",36.1058,-82.0454
"877","11/23/2019",28,"Cranberry","Ozone","Avery",36.1058,-82.0454
"878","11/24/2019",40,"Cranberry","Ozone","Avery",36.1058,-82.0454
"879","11/25/2019",40,"Cranberry","Ozone","Avery",36.1058,-82.0454
"880","11/26/2019",40,"Cranberry","Ozone","Avery",36.1058,-82.0454
"881","11/27/2019",42,"Cranberry","Ozone","Avery",36.1058,-82.0454
"882","11/28/2019",43,"Cranberry","Ozone","Avery",36.1058,-82.0454
"883","11/29/2019",44,"Cranberry","Ozone","Avery",36.1058,-82.0454
"884","11/30/2019",31,"Cranberry","Ozone","Avery",36.1058,-82.0454
"885","12/01/2019",40,"Cranberry","Ozone","Avery",36.1058,-82.0454
"886","12/02/2019",27,"Cranberry","Ozone","Avery",36.1058,-82.0454
"887","12/03/2019",43,"Cranberry","Ozone","Avery",36.1058,-82.0454
"888","12/04/2019",39,"Cranberry","Ozone","Avery",36.1058,-82.0454
"889","12/05/2019",39,"Cranberry","Ozone","Avery",36.1058,-82.0454
"890","12/06/2019",39,"Cranberry","Ozone","Avery",36.1058,-82.0454
"891","12/07/2019",42,"Cranberry","Ozone","Avery",36.1058,-82.0454
"892","12/08/2019",39,"Cranberry","Ozone","Avery",36.1058,-82.0454
"893","12/09/2019",38,"Cranberry","Ozone","Avery",36.1058,-82.0454
"894","12/11/2019",42,"Cranberry","Ozone","Avery",36.1058,-82.0454
"895","12/12/2019",36,"Cranberry","Ozone","Avery",36.1058,-82.0454
"896","12/14/2019",37,"Cranberry","Ozone","Avery",36.1058,-82.0454
"897","12/15/2019",40,"Cranberry","Ozone","Avery",36.1058,-82.0454
"898","12/16/2019",40,"Cranberry","Ozone","Avery",36.1058,-82.0454
"899","12/17/2019",34,"Cranberry","Ozone","Avery",36.1058,-82.0454
"900","12/18/2019",38,"Cranberry","Ozone","Avery",36.1058,-82.0454
"901","12/19/2019",44,"Cranberry","Ozone","Avery",36.1058,-82.0454
"902","12/24/2019",38,"Cranberry","Ozone","Avery",36.1058,-82.0454
"903","12/25/2019",35,"Cranberry","Ozone","Avery",36.1058,-82.0454
"904","12/26/2019",36,"Cranberry","Ozone","Avery",36.1058,-82.0454
"905","12/27/2019",37,"Cranberry","Ozone","Avery",36.1058,-82.0454
"906","12/28/2019",37,"Cranberry","Ozone","Avery",36.1058,-82.0454
"907","12/29/2019",31,"Cranberry","Ozone","Avery",36.1058,-82.0454
"908","12/30/2019",41,"Cranberry","Ozone","Avery",36.1058,-82.0454
"909","02/22/2019",36,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"910","02/23/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"911","02/24/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"912","02/25/2019",42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"913","02/26/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"914","02/27/2019",36,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"915","02/28/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"916","03/01/2019",19,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"917","03/02/2019",30,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"918","03/03/2019",22,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"919","03/04/2019",36,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"920","03/05/2019",40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"921","03/06/2019",42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"922","03/07/2019",45,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"923","03/08/2019",35,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"924","03/09/2019",32,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"925","03/10/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"926","03/11/2019",34,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"927","03/12/2019",45,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"928","03/13/2019",50,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"929","03/14/2019",43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"930","03/15/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"931","03/16/2019",43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"932","03/17/2019",45,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"933","03/18/2019",46,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"934","03/19/2019",49,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"935","03/20/2019",61,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"936","03/21/2019",50,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"937","03/22/2019",48,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"938","03/23/2019",49,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"939","03/24/2019",74,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"940","03/25/2019",34,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"941","03/26/2019",34,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"942","03/27/2019",47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"943","03/28/2019",58,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"944","03/29/2019",64,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"945","03/30/2019",51,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"946","03/31/2019",43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"947","04/01/2019",47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"948","04/02/2019",46,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"949","04/03/2019",54,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"950","04/04/2019",64,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"951","04/05/2019",41,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"952","04/06/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"953","04/07/2019",39,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"954","04/08/2019",27,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"955","04/09/2019",42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"956","04/10/2019",47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"957","04/11/2019",54,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"958","04/12/2019",42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"959","04/13/2019",40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"960","04/14/2019",40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"961","04/15/2019",46,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"962","04/16/2019",48,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"963","04/17/2019",84,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"964","04/18/2019",48,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"965","04/20/2019",27,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"966","04/21/2019",40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"967","04/22/2019",43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"968","04/23/2019",48,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"969","04/24/2019",47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"970","04/25/2019",42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"971","04/26/2019",58,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"972","04/27/2019",54,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"973","04/28/2019",51,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"974","04/29/2019",48,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"975","04/30/2019",51,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"976","05/01/2019",37,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"977","05/02/2019",38,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"978","05/03/2019",28,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"979","05/04/2019",26,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"980","05/05/2019",33,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"981","05/06/2019",40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"982","05/07/2019",43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"983","05/08/2019",42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"984","05/09/2019",45,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"985","05/10/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"986","05/11/2019",21,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"987","05/12/2019",29,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"988","05/13/2019",38,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"989","05/14/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"990","05/15/2019",40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"991","05/16/2019",49,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"992","05/17/2019",46,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"993","05/18/2019",47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"994","05/19/2019",47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"995","05/20/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"996","05/21/2019",45,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"997","05/22/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"998","05/23/2019",41,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"999","05/24/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1000","05/25/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1001","05/26/2019",40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1002","05/27/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1003","05/28/2019",40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1004","05/29/2019",40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1005","05/30/2019",47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1006","05/31/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1007","06/01/2019",51,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1008","06/02/2019",51,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1009","06/03/2019",49,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1010","06/04/2019",50,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1011","06/05/2019",32,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1012","06/06/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1013","06/07/2019",20,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1014","06/08/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1015","06/09/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1016","06/10/2019",36,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1017","06/11/2019",38,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1018","06/12/2019",43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1019","06/13/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1020","06/14/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1021","06/15/2019",46,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1022","06/16/2019",41,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1023","06/17/2019",35,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1024","06/18/2019",20,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1025","06/19/2019",23,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1026","06/20/2019",47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1027","06/21/2019",43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1028","06/22/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1029","06/23/2019",33,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1030","06/24/2019",23,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1031","06/25/2019",39,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1032","06/26/2019",40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1033","06/27/2019",47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1034","06/28/2019",71,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1035","06/29/2019",74,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1036","06/30/2019",43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1037","07/01/2019",45,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1038","07/02/2019",42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1039","07/03/2019",39,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1040","07/04/2019",39,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1041","07/05/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1042","07/06/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1043","07/07/2019",29,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1044","07/08/2019",43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1045","07/09/2019",37,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1046","07/10/2019",46,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1047","07/11/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1048","07/12/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1049","07/13/2019",20,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1050","07/14/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1051","07/15/2019",36,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1052","07/16/2019",24,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1053","07/17/2019",23,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1054","07/18/2019",36,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1055","07/19/2019",35,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1056","07/20/2019",37,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1057","07/21/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1058","07/22/2019",23,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1059","07/23/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1060","07/24/2019",41,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1061","07/25/2019",46,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1062","07/26/2019",54,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1063","07/27/2019",47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1064","07/28/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1065","07/29/2019",43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1066","07/30/2019",45,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1067","07/31/2019",39,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1068","08/01/2019",32,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1069","08/02/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1070","08/03/2019",40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1071","08/04/2019",39,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1072","08/05/2019",47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1073","08/06/2019",41,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1074","08/07/2019",42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1075","08/08/2019",39,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1076","08/09/2019",40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1077","08/10/2019",28,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1078","08/11/2019",37,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1079","08/12/2019",35,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1080","08/13/2019",41,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1081","08/14/2019",34,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1082","08/15/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1083","08/16/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1084","08/17/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1085","08/18/2019",41,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1086","08/19/2019",40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1087","08/20/2019",37,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1088","08/21/2019",43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1089","08/22/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1090","08/23/2019",24,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1091","08/24/2019",25,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1092","08/25/2019",27,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1093","08/26/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1094","08/27/2019",21,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1095","08/28/2019",37,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1096","08/29/2019",38,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1097","08/30/2019",47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1098","08/31/2019",58,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1099","09/01/2019",42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1100","09/02/2019",38,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1101","09/03/2019",46,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1102","09/04/2019",37,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1103","09/05/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1104","09/06/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1105","09/07/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1106","09/08/2019",41,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1107","09/09/2019",51,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1108","09/10/2019",58,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1109","09/11/2019",49,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1110","09/12/2019",45,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1111","09/13/2019",49,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1112","09/14/2019",38,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1113","09/15/2019",40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1114","09/16/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1115","09/17/2019",47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1116","09/18/2019",35,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1117","09/19/2019",32,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1118","09/20/2019",45,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1119","09/21/2019",48,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1120","09/22/2019",43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1121","09/23/2019",39,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1122","09/24/2019",41,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1123","09/25/2019",58,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1124","09/26/2019",40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1125","09/27/2019",43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1126","09/28/2019",35,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1127","09/29/2019",42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1128","09/30/2019",35,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1129","10/01/2019",41,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1130","10/02/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1131","10/03/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1132","10/04/2019",44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1133","10/05/2019",34,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1134","10/06/2019",25,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1135","10/07/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1136","10/08/2019",19,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1137","10/09/2019",26,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1138","10/10/2019",39,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1139","10/11/2019",36,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1140","10/12/2019",32,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1141","10/13/2019",11,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1142","10/14/2019",38,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1143","10/15/2019",42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1144","10/16/2019",35,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1145","10/17/2019",32,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1146","10/18/2019",37,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1147","10/19/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1148","10/20/2019",30,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1149","10/21/2019",23,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1150","10/22/2019",31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1151","10/23/2019",33,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1152","10/24/2019",42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1153","10/25/2019",27,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
"1154","10/26/2019",28,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
