"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"1656","05/22/2018",38,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1657","05/23/2018",30,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1658","05/24/2018",45,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1659","05/25/2018",35,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1660","05/26/2018",28,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1661","05/27/2018",32,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1662","05/28/2018",18,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1663","05/29/2018",19,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1664","05/30/2018",30,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1665","05/31/2018",30,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1666","06/01/2018",31,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1667","06/02/2018",28,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1668","06/03/2018",38,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1669","06/04/2018",25,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1670","06/05/2018",31,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1671","06/06/2018",46,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1672","06/07/2018",52,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1673","06/08/2018",62,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1674","06/09/2018",54,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1675","06/10/2018",50,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1676","06/11/2018",50,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1677","06/12/2018",27,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1678","06/13/2018",43,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1679","06/14/2018",46,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1680","06/15/2018",40,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1681","06/16/2018",56,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1682","06/17/2018",54,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1683","06/18/2018",55,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1684","06/19/2018",56,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1685","06/20/2018",59,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1686","06/21/2018",46,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1687","06/22/2018",43,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1688","06/23/2018",32,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1689","06/24/2018",33,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1690","06/25/2018",33,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1691","06/26/2018",25,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1692","06/27/2018",36,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1693","06/28/2018",37,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1694","06/29/2018",47,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1695","06/30/2018",58,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1696","07/01/2018",30,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1697","07/02/2018",37,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1698","07/03/2018",56,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1699","07/04/2018",51,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1700","07/05/2018",28,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1701","07/06/2018",32,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1702","07/07/2018",33,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1703","07/08/2018",23,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1704","07/09/2018",28,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1705","07/10/2018",49,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1706","07/11/2018",52,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1707","07/12/2018",57,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1708","07/13/2018",53,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1709","07/14/2018",52,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1710","07/15/2018",54,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1711","07/16/2018",53,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1712","07/17/2018",46,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1713","07/18/2018",44,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1714","07/19/2018",37,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1715","07/20/2018",40,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1716","07/21/2018",38,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1717","07/22/2018",35,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1718","07/23/2018",37,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1719","07/24/2018",29,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1720","07/25/2018",35,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1721","07/26/2018",39,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1722","07/27/2018",50,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1723","07/28/2018",48,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1724","07/29/2018",40,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1725","07/30/2018",28,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1726","07/31/2018",37,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1727","08/01/2018",22,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1728","08/02/2018",23,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1729","08/03/2018",18,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1730","08/04/2018",26,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1731","08/05/2018",31,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1732","08/06/2018",43,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1733","08/07/2018",41,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1734","08/08/2018",30,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1735","08/09/2018",41,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1736","08/10/2018",51,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1737","08/11/2018",33,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1738","08/12/2018",37,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1739","08/13/2018",43,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1740","08/14/2018",51,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1741","08/15/2018",54,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1742","08/16/2018",64,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1743","08/17/2018",52,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1744","08/18/2018",32,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1745","08/19/2018",33,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1746","08/20/2018",33,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1747","08/21/2018",37,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1748","08/22/2018",30,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1749","08/23/2018",52,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1750","08/24/2018",38,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1751","08/25/2018",44,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1752","08/26/2018",56,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1753","08/27/2018",62,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1754","08/28/2018",65,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1755","08/29/2018",53,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1756","08/30/2018",55,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1757","08/31/2018",37,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1758","09/01/2018",43,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1759","09/02/2018",34,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1760","09/03/2018",30,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1761","09/04/2018",40,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1762","09/05/2018",47,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1763","09/06/2018",42,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1764","09/07/2018",48,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1765","09/08/2018",41,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1766","09/09/2018",21,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1767","09/10/2018",20,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1768","09/11/2018",25,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1769","09/12/2018",20,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1770","09/21/2018",57,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1771","09/22/2018",56,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1772","09/23/2018",41,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1773","09/24/2018",26,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1774","09/25/2018",37,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1775","09/26/2018",37,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1776","09/27/2018",35,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1777","09/28/2018",25,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1778","09/29/2018",31,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1779","09/30/2018",37,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1780","10/01/2018",42,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1781","10/02/2018",52,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1782","10/03/2018",50,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1783","10/04/2018",53,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1784","10/05/2018",45,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1785","10/06/2018",55,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1786","10/07/2018",56,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1787","10/08/2018",43,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1788","10/09/2018",28,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1789","10/10/2018",25,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1790","10/11/2018",19,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1791","10/12/2018",27,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1792","10/13/2018",29,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1793","10/14/2018",34,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1794","10/15/2018",51,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1795","10/16/2018",43,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1796","10/17/2018",22,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1797","10/18/2018",27,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1798","10/19/2018",41,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1799","10/20/2018",42,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1800","10/21/2018",19,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1801","10/22/2018",36,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1802","10/23/2018",39,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1803","10/24/2018",38,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1804","10/25/2018",38,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1805","10/26/2018",27,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1806","10/27/2018",20,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1807","10/28/2018",25,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1808","10/29/2018",23,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1809","10/30/2018",33,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1810","10/31/2018",48,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1811","11/01/2018",38,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1812","11/02/2018",25,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1813","11/03/2018",35,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1814","11/04/2018",38,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1815","11/05/2018",23,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1816","11/06/2018",25,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1817","11/07/2018",38,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1818","11/08/2018",30,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1819","11/09/2018",30,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1820","11/10/2018",24,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1821","11/11/2018",38,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1822","11/12/2018",52,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1823","11/13/2018",28,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1824","11/14/2018",38,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1825","11/15/2018",21,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1826","11/16/2018",28,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1827","11/17/2018",60,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1828","11/18/2018",72,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1829","11/19/2018",70,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1830","11/20/2018",44,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1831","11/21/2018",34,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1832","11/22/2018",43,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1833","11/23/2018",33,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1834","11/24/2018",28,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1835","11/25/2018",39,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1836","11/26/2018",34,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1837","11/27/2018",19,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1838","11/28/2018",38,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1839","11/29/2018",47,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1840","11/30/2018",56,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1841","12/01/2018",58,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1842","12/02/2018",33,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1843","12/03/2018",43,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1844","12/04/2018",17,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1845","12/05/2018",17,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1846","12/06/2018",38,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1847","12/07/2018",69,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1848","12/08/2018",56,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1849","12/09/2018",26,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1850","12/10/2018",37,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1851","12/11/2018",53,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1852","12/12/2018",70,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1853","12/13/2018",76,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1854","12/14/2018",52,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1855","12/15/2018",25,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1856","12/16/2018",24,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1857","12/17/2018",17,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1858","12/18/2018",42,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1859","12/19/2018",63,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1860","12/20/2018",45,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1861","12/21/2018",18,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1862","12/22/2018",19,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1863","12/23/2018",52,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1864","12/24/2018",43,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1865","12/25/2018",57,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1866","12/26/2018",66,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1867","12/27/2018",57,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1868","12/28/2018",30,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1869","12/29/2018",53,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1870","12/30/2018",54,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1871","12/31/2018",33,"Lexington water tower","PM2.5","Davidson",35.8145,-80.2627
"1872","01/02/2018",31,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1873","01/05/2018",24,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1874","01/08/2018",29,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1875","01/11/2018",35,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1876","01/14/2018",14,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1877","01/17/2018",51,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1878","01/20/2018",38,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1879","01/23/2018",17,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1880","01/26/2018",39,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1881","01/29/2018",8,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1882","02/01/2018",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1883","02/04/2018",20,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1884","02/07/2018",22,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1885","02/10/2018",33,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1886","02/13/2018",23,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1887","02/16/2018",30,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1888","02/19/2018",24,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1889","02/22/2018",30,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1890","02/25/2018",26,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1891","02/28/2018",35,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1892","03/03/2018",9,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1893","03/06/2018",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1894","03/09/2018",23,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1895","03/12/2018",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1896","03/15/2018",33,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1897","03/18/2018",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1898","03/21/2018",11,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1899","03/24/2018",27,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1900","03/27/2018",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1901","03/30/2018",19,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1902","04/02/2018",32,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1903","04/05/2018",19,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1904","04/08/2018",21,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1905","04/11/2018",37,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1906","04/14/2018",39,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1907","04/17/2018",15,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1908","04/20/2018",18,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1909","04/23/2018",20,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1910","04/26/2018",18,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1911","04/29/2018",18,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1912","05/02/2018",41,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1913","05/05/2018",45,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1914","05/08/2018",31,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1915","05/11/2018",43,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1916","05/14/2018",53,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1917","05/17/2018",19,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1918","05/20/2018",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1919","05/23/2018",27,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1920","05/26/2018",26,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1921","05/29/2018",16,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1922","06/01/2018",29,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1923","06/04/2018",21,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1924","06/07/2018",41,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1925","06/10/2018",38,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1926","06/13/2018",30,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1927","06/16/2018",48,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1928","06/19/2018",58,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1929","06/22/2018",30,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1930","06/25/2018",41,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1931","06/28/2018",30,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1932","07/01/2018",35,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1933","07/04/2018",55,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1934","07/07/2018",23,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1935","07/10/2018",43,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1936","07/13/2018",45,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1937","07/17/2018",40,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1938","07/20/2018",35,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1939","07/24/2018",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1940","07/25/2018",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1941","07/28/2018",45,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1942","07/31/2018",30,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1943","08/03/2018",16,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1944","08/06/2018",40,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1945","08/09/2018",34,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1946","08/12/2018",33,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1947","08/15/2018",47,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1948","08/18/2018",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1949","08/21/2018",27,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1950","08/24/2018",30,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1951","08/27/2018",55,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1952","08/30/2018",42,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1953","09/02/2018",30,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1954","09/05/2018",33,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1955","09/08/2018",40,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1956","09/21/2018",40,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1957","09/22/2018",52,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1958","09/23/2018",30,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1959","09/24/2018",19,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1960","09/26/2018",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1961","09/29/2018",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1962","10/02/2018",38,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1963","10/05/2018",41,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1964","10/08/2018",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1965","10/11/2018",13,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1966","10/14/2018",23,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1967","10/17/2018",17,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1968","10/20/2018",35,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"1969","10/23/2018",26,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
